opa_row_id,parcel_number,location,unit,BUILDING_ID,match_method,match_distance_ft,opa_residential,opa_commercial,opa_vacant,units_exact_record,units_min_record,unit_record_method
339,401169000,2224 S 63RD ST,,1434366,within,0.0,1,0,0,1.0,1,single_family_1
340,482024900,2208 SIGEL ST,,1373499,within,0.0,1,0,0,1.0,1,single_family_1
342,251240900,2817 E THOMPSON ST,,1035840,within,0.0,1,0,0,1.0,1,single_family_1
343,551220200,2836 GLENVIEW ST,,1334082,within,0.0,1,0,0,1.0,1,single_family_1
345,112099925,1715 W TIOGA ST,,1221676,within,0.0,1,0,0,,2,multifamily_unknown
346,481032400,1727 SIGEL ST,,1372611,within,0.0,1,0,0,1.0,1,single_family_1
347,181415200,833 ALMOND ST,,1043100,within,0.0,1,0,0,1.0,1,single_family_1
348,501263500,8415 CEDARBROOK AVE,,1142703,within,0.0,1,0,0,1.0,1,single_family_1
349,501174500,8426 PROVIDENT ST,,1148218,within,0.0,1,0,0,1.0,1,single_family_1
350,502473300,1254 SYDNEY ST,,1164415,within,0.0,1,0,0,1.0,1,single_family_1
351,211116100,132 GRAPE ST,,1138744,within,0.0,1,0,0,1.0,1,single_family_1
353,871573080,2229 CECIL B MOORE AVE,,1066990,within,0.0,1,1,0,,1,residential_unknown
354,162286200,2328 W CUMBERLAND ST,,1206249,within,0.0,1,0,0,1.0,1,single_family_1
356,51217720,419 GASKILL ST,,1464926,within,0.0,1,0,0,1.0,1,single_family_1
357,582331100,415 HENDRIX ST,,1287198,within,0.0,1,0,0,1.0,1,single_family_1
358,502434100,942 E ELLET ST,,1166930,within,0.0,1,0,0,1.0,1,single_family_1
359,502518800,934 WOODBROOK LN,,1151006,within,0.0,1,0,0,1.0,1,single_family_1
360,514107200,5702 BELMAR ST,,1536330,within,0.0,1,0,0,1.0,1,single_family_1
361,32154500,5845 PEMBERTON ST,,1499624,within,0.0,1,0,0,1.0,1,single_family_1
362,451193900,3447 TILTON ST,,1071196,within,0.0,1,0,0,1.0,1,single_family_1
363,392049100,319 MERCY ST,,1459330,within,0.0,1,0,0,1.0,1,single_family_1
364,331312900,3150 REACH ST,,1056469,within,0.0,1,0,0,1.0,1,single_family_1
365,561118500,7621 DORCAS ST,,1347137,within,0.0,1,0,0,1.0,1,single_family_1
366,881511800,423 S 8TH ST,,1419475,within,0.0,1,0,0,,5,apartment_gt4_unknown
367,61295500,651 N 44TH ST,,1401846,within,0.0,1,0,0,1.0,1,single_family_1
369,403182400,6702 LINMORE AVE,,1527508,within,0.0,1,0,0,1.0,1,single_family_1
370,212476200,6700 PECHIN ST,,1127742,within,0.0,1,0,0,1.0,1,single_family_1
371,542361600,6818 SYLVESTER ST,,1255561,within,0.0,1,0,0,1.0,1,single_family_1
372,406555500,6825 LINDBERGH BLVD,,1480576,within,0.0,1,0,0,1.0,1,single_family_1
373,172094700,5122 N SYDENHAM ST,,1136882,within,0.0,1,0,0,1.0,1,single_family_1
374,22055500,515 KAUFFMAN ST,,1532191,within,0.0,1,0,0,1.0,1,single_family_1
375,642132200,3305 TUDOR ST,,1293461,within,0.0,1,0,0,1.0,1,single_family_1
376,212450400,6944 PAWLING ST,,1110216,within,0.0,1,0,0,1.0,1,single_family_1
377,23142500,701 S 6TH ST,,1514048,within,0.0,1,0,0,1.0,1,single_family_1
378,871578930,7059 CASTOR AVE,,1314009,within,0.0,1,1,0,,1,residential_unknown
379,22267600,738 S MILDRED ST,,1482951,within,0.0,1,0,0,1.0,1,single_family_1
380,871572030,4768 TACONY ST,,1302067,within,0.0,1,1,0,,1,residential_unknown
381,581176000,1149 GLENN ST,,1336836,within,0.0,1,0,0,1.0,1,single_family_1
382,531104200,1202 PASSMORE ST,,1287141,within,0.0,1,0,0,1.0,1,single_family_1
383,871252650,203 S 52ND ST,,1525784,within,0.0,1,1,0,,1,residential_unknown
384,514241600,2019 S 57TH ST,,1382446,within,0.0,1,0,0,1.0,1,single_family_1
385,871252600,201 S 52ND ST,,1496007,within,0.0,1,1,0,,1,residential_unknown
386,71422100,2803 ROSEHILL ST,,1072371,within,0.0,1,0,0,1.0,1,single_family_1
387,871541200,2621 SEPVIVA ST,,1030103,within,0.0,1,1,0,,1,residential_unknown
388,57122300,1005 N LAWRENCE ST,,1011973,within,0.0,1,0,0,1.0,1,single_family_1
390,541108500,1442 ELBRIDGE ST,,1321966,within,0.0,1,0,0,1.0,1,single_family_1
391,662283200,133 MEADOW LN,,1224563,within,0.0,1,0,0,1.0,1,single_family_1
392,21314510,217 TITAN ST,,1536194,within,0.0,1,0,0,1.0,1,single_family_1
393,391274100,2507 S 2ND ST,,1441963,within,0.0,1,0,0,1.0,1,single_family_1
394,302248500,2451 KIMBALL ST,,1495527,within,0.0,1,0,0,1.0,1,single_family_1
395,501420800,2450 77TH AVE,,1158602,within,0.0,1,0,0,1.0,1,single_family_1
396,261224100,2516 S MOLE ST,,1535443,within,0.0,1,0,0,1.0,1,single_family_1
398,402020800,2502 S ALDEN ST,,1471718,within,0.0,1,0,0,1.0,1,single_family_1
399,482255000,1814 S 23RD ST,,1365930,within,0.0,1,0,0,1.0,1,single_family_1
401,592117700,165 E TULPEHOCKEN ST,,1144755,within,0.0,1,0,0,1.0,1,single_family_1
402,582588762,1722 NATHANIEL PL,,1259804,within,0.0,1,0,0,1.0,1,single_family_1
403,292157500,1453 N 29TH ST,,1015138,within,0.0,1,0,0,,2,multifamily_unknown
404,871220900,2231 CECIL B MOORE AVE,,1061963,within,0.0,1,1,0,,1,residential_unknown
405,42202000,228 N 57TH ST,,1373899,within,0.0,1,0,0,1.0,1,single_family_1
406,11355900,549 FERNON ST,,1364685,within,0.0,1,0,0,1.0,1,single_family_1
407,132203700,4427 N 19TH ST,,1196650,within,0.0,1,0,0,1.0,1,single_family_1
408,412167700,4310 LORING ST,,1280005,within,0.0,1,0,0,1.0,1,single_family_1
409,651227800,4314 RHAWN ST,,1225991,within,0.0,1,0,0,,2,multifamily_unknown
410,32060710,6225 OSAGE AVE,,1456146,within,0.0,1,0,0,1.0,1,single_family_1
411,123189100,5132 KNOX ST,,1164227,within,0.0,1,0,0,1.0,1,single_family_1
412,111039500,2239 W SOMERSET ST,,1180083,within,0.0,1,0,0,1.0,1,single_family_1
413,393215600,2311 S FRANKLIN ST,,1451591,within,0.0,1,0,0,1.0,1,single_family_1
414,292193000,2931 W FLORA ST,,1078227,within,0.0,1,0,0,1.0,1,single_family_1
415,251235000,3020 EDGEMONT ST,,1055455,within,0.0,1,0,0,1.0,1,single_family_1
416,582153700,292 NANDINA ST,,1336205,within,0.0,1,0,0,,2,multifamily_unknown
418,242164700,530 N 35TH ST,,1515886,within,0.0,1,0,0,1.0,1,single_family_1
419,331316700,3115 REACH ST,,1023267,within,0.0,1,0,0,1.0,1,single_family_1
420,582527523,10226 BUSTLETON AVE,,1310257,within,0.0,1,0,0,,2,multifamily_unknown
421,582527524,10228 BUSTLETON AVE,,1310258,within,0.0,1,0,0,,2,multifamily_unknown
422,21476700,1110 S 7TH ST,,1368229,within,0.0,1,0,0,1.0,1,single_family_1
424,582527522,10224 BUSTLETON AVE,,1310256,within,0.0,1,0,0,,2,multifamily_unknown
425,21247500,1021 FEDERAL ST,,1413215,within,0.0,1,0,0,1.0,1,single_family_1
426,453165600,3923 ARCADIA ST,,1217494,within,0.0,1,0,0,1.0,1,single_family_1
427,372304200,1344 W SILVER ST,,1020887,within,0.0,1,0,0,1.0,1,single_family_1
428,11205200,1829 S 2ND ST,,1520724,within,0.0,1,0,0,,2,multifamily_unknown
429,403198810,1919 S 69TH ST,,1406964,within,0.0,1,0,0,1.0,1,single_family_1
430,102162300,1532 BEVERLY RD,,1159413,within,0.0,1,0,0,1.0,1,single_family_1
431,22024720,250 FULTON ST,,1407465,within,0.0,1,0,0,1.0,1,single_family_1
433,344141300,6394 DREXEL RD,,1534923,within,0.0,1,0,0,1.0,1,single_family_1
434,12104200,622 FERNON ST,,1479610,within,0.0,1,0,0,1.0,1,single_family_1
435,21243100,813 FEDERAL ST,,1483623,within,0.0,1,0,0,1.0,1,single_family_1
436,501119300,7832 MICHENER AVE,,1142380,within,0.0,1,0,0,1.0,1,single_family_1
437,92085700,7137 BRYAN ST,,1137547,within,0.0,1,0,0,1.0,1,single_family_1
438,21086110,736 CARPENTER ST,,1424076,within,0.0,1,0,0,1.0,1,single_family_1
439,871547020,900 BRIDGE ST,,1256996,within,0.0,1,1,0,,1,residential_unknown
440,251439000,2984 CEDAR ST,,1020207,within,0.0,1,0,0,1.0,1,single_family_1
441,251011800,2359 E SOMERSET ST,,1061045,within,0.0,1,0,0,1.0,1,single_family_1
442,181266600,2356 E NORRIS ST,,1032713,within,0.0,1,0,0,1.0,1,single_family_1
443,51169700,226 DELANCEY ST,,1531451,within,0.0,1,0,0,1.0,1,single_family_1
444,393452800,2312 S PERCY ST,,1435331,within,0.0,1,0,0,1.0,1,single_family_1
445,43008500,5609 WYALUSING AVE,,1397937,within,0.0,1,0,0,,2,multifamily_unknown
446,393245300,2445 S 8TH ST,,1462464,within,0.0,1,0,0,1.0,1,single_family_1
447,451219000,3346 EDGEMONT ST,,1063325,within,0.0,1,0,0,1.0,1,single_family_1
448,221182800,333 E HORTTER ST,,1104191,within,0.0,1,0,0,1.0,1,single_family_1
449,452323400,3437 EMERALD ST,,1024789,within,0.0,1,0,0,1.0,1,single_family_1
450,212157200,4046 PECHIN ST,,1115136,within,0.0,1,0,0,1.0,1,single_family_1
451,314091000,2121 E SERGEANT ST,,1023576,within,0.0,1,0,0,1.0,1,single_family_1
452,622023600,2118 HAWORTH ST,,1227417,within,0.0,1,0,0,1.0,1,single_family_1
455,183261400,1921 N HANCOCK ST,,1034852,within,0.0,1,0,0,1.0,1,single_family_1
456,482183600,1829 S 22ND ST,,1381630,within,0.0,1,0,0,,2,multifamily_unknown
457,365120400,1333 S 16TH ST,,1453551,within,0.0,1,0,0,1.0,1,single_family_1
458,12085100,1417 S FRANKLIN ST,,1477049,within,0.0,1,0,0,1.0,1,single_family_1
459,511254100,1341 S 54TH ST,,1453094,within,0.0,1,0,0,1.0,1,single_family_1
460,394540900,1320 CASTLE AVE,,1456841,within,0.0,1,0,0,1.0,1,single_family_1
461,181217300,1344 E HEWSON ST,,1048984,within,0.0,1,0,0,1.0,1,single_family_1
462,132333700,1617 ROWAN ST,,1206395,within,0.0,1,0,0,1.0,1,single_family_1
463,471094800,1720 INGERSOLL ST,,1546412,within,0.0,1,0,0,1.0,1,single_family_1
464,171225000,1719 ROSELYN ST,,1136410,within,0.0,1,0,0,1.0,1,single_family_1
465,602116300,5227 DELANCEY ST,,1398148,within,0.0,1,0,0,1.0,1,single_family_1
466,123183100,5239 KNOX ST,,1118268,within,0.0,1,0,0,1.0,1,single_family_1
467,442130100,5127 W THOMPSON ST,,1424234,within,0.0,1,0,0,1.0,1,single_family_1
468,422365600,4720 MASCHER ST,,1205374,within,0.0,1,0,0,1.0,1,single_family_1
469,273164600,4619 PASCHALL AVE,,1502133,within,0.0,1,0,0,1.0,1,single_family_1
470,12052700,634 CROSS ST,,1444557,within,0.0,1,0,0,1.0,1,single_family_1
471,582077800,238 ERICA ST,,1312170,within,0.0,1,0,0,,2,multifamily_unknown
472,314191400,1834 E ALBERT ST,,1009067,within,0.0,1,0,0,1.0,1,single_family_1
473,171160800,1916 W NEDRO AVE,,1099574,within,0.0,1,0,0,1.0,1,single_family_1
474,301094200,1929 FITZWATER ST,,1442696,within,0.0,1,0,0,1.0,1,single_family_1
475,481349500,2207 S LAMBERT ST,,1504170,within,0.0,1,0,0,1.0,1,single_family_1
476,111098400,2122 W TORONTO ST,,1177209,within,0.0,1,0,0,1.0,1,single_family_1
477,391283600,2038 S 2ND ST,,1445950,within,0.0,1,0,0,1.0,1,single_family_1
478,542067800,2027 DISSTON ST,,1343642,within,0.0,1,0,0,1.0,1,single_family_1
479,581032315,2005 MURRAY ST,,1282853,within,0.0,1,0,0,1.0,1,single_family_1
480,91100500,132 E HARTWELL LN,,1101292,within,0.0,1,0,0,1.0,1,single_family_1
481,23196705,1331 BAINBRIDGE ST,,1545514,within,0.0,1,0,0,1.0,1,single_family_1
482,41296400,1422 N CONESTOGA ST,,1476802,within,0.0,1,0,0,1.0,1,single_family_1
483,331083400,850 E WILLARD ST,,1052770,within,0.0,1,0,0,1.0,1,single_family_1
484,311195000,2512 COLLINS ST,,1546167,within,0.0,1,0,0,1.0,1,single_family_1
485,282250400,2512 N 33RD ST,,1207476,within,0.0,1,0,0,1.0,1,single_family_1
486,111278800,3012 N LAMBERT ST,,1187242,within,0.0,1,0,0,1.0,1,single_family_1
487,102382300,6667 CORNELIUS ST,,1157840,within,0.0,1,0,0,1.0,1,single_family_1
488,542402900,6744 EASTWOOD ST,,1307223,within,0.0,1,0,0,1.0,1,single_family_1
489,461201400,902 S 47TH ST,,1391725,within,0.0,1,0,0,,2,multifamily_unknown
490,493159500,5633 N CAMAC ST,,1095529,within,0.0,1,0,0,1.0,1,single_family_1
491,72138200,4350 N ORIANNA ST,,1188575,within,0.0,1,0,0,1.0,1,single_family_1
492,463001800,5432 LARCHWOOD AVE,,1463236,within,0.0,1,0,0,1.0,1,single_family_1
493,871230550,7804 LIMEKILN PIKE,,1145199,within,0.0,1,1,0,,1,residential_unknown
494,631146600,7535 VERREE RD,,1324505,within,0.0,1,0,0,1.0,1,single_family_1
495,92295760,7621 SAINT MARTINS LN,,1148664,within,0.0,1,0,0,1.0,1,single_family_1
496,622279200,5342 CHARLES ST,,1345251,within,0.0,1,0,0,1.0,1,single_family_1
497,621453200,5346 SAUL ST,,1282715,within,0.0,1,0,0,1.0,1,single_family_1
498,542515200,6908 E ROOSEVELT BLVD,,1228411,within,0.0,1,0,0,1.0,1,single_family_1
499,871547390,7112 RISING SUN AVE,,1347254,within,0.0,1,1,0,,1,residential_unknown
500,302306800,909 S 25TH ST,,1372943,within,0.0,1,0,0,1.0,1,single_family_1
502,641174600,3124 GUILFORD ST,,1320633,within,0.0,1,0,0,1.0,1,single_family_1
504,501443800,2371 78TH AVE,,1109199,within,0.0,1,0,0,1.0,1,single_family_1
505,394147500,2407 S WARNOCK ST,,1538549,within,0.0,1,0,0,1.0,1,single_family_1
506,23075400,143 FITZWATER ST,,1463343,within,0.0,1,0,0,1.0,1,single_family_1
507,364312300,1444 S ETTING ST,,1437789,within,0.0,1,0,0,1.0,1,single_family_1
508,281345500,2736 W OAKDALE ST,,1216246,within,0.0,1,0,0,1.0,1,single_family_1
509,394267000,1205 MERCY ST,,1456806,within,0.0,1,0,0,1.0,1,single_family_1
510,232095300,2104 ORTHODOX ST,,1308997,within,0.0,1,0,0,,2,multifamily_unknown
511,252098000,1831 E CAMBRIA ST,,1059459,within,0.0,1,0,0,1.0,1,single_family_1
512,343368900,1816 MERIBROOK RD,,1511261,within,0.0,1,0,0,1.0,1,single_family_1
513,112196400,3331 N 16TH ST,,1173512,within,0.0,1,0,0,,2,multifamily_unknown
514,73082600,3551 ELLA ST,,1018031,within,0.0,1,0,0,1.0,1,single_family_1
516,201030500,1001 W OXFORD ST,,1004669,within,0.0,1,0,0,1.0,1,single_family_1
517,301419400,1004 S 20TH ST,,1504832,within,0.0,0,0,1,0.0,0,non_residential
518,394525300,1109 MORRIS ST,,1486562,within,0.0,1,0,0,1.0,1,single_family_1
519,111020400,1612 W GLENWOOD AVE,,1065308,within,0.0,1,0,0,1.0,1,single_family_1
520,393147600,2505 S SHERIDAN ST,,1376779,within,0.0,1,0,0,1.0,1,single_family_1
521,152213000,2453 MEREDITH ST,,1034914,within,0.0,1,0,0,1.0,1,single_family_1
522,311222400,2456 SEPVIVA ST,,1010924,within,0.0,1,0,0,1.0,1,single_family_1
523,871548300,1267 S 22ND ST,,1529006,within,0.0,1,1,0,,1,residential_unknown
524,361368600,1267 S 24TH ST,,1481541,within,0.0,1,0,0,1.0,1,single_family_1
525,273072400,1267 S SAINT BERNARD ST,,1539148,within,0.0,1,0,0,1.0,1,single_family_1
526,364087900,2215 WATKINS ST,,1435220,within,0.0,1,0,0,1.0,1,single_family_1
527,361020605,2146 ELLSWORTH ST,,1466716,within,0.0,1,0,0,1.0,1,single_family_1
528,551032400,2913 PASSMORE ST,,1304486,within,0.0,1,0,0,1.0,1,single_family_1
529,91109600,307 E GRAVERS LN,,1161992,within,0.0,1,0,0,1.0,1,single_family_1
530,612062400,308 W GRANGE AVE,,1100613,within,0.0,1,0,0,1.0,1,single_family_1
531,33188400,725 S 59TH ST,,1449583,within,0.0,1,0,0,1.0,1,single_family_1
532,343256300,7555 OVERBROOK AVE,,1463222,within,0.0,1,0,0,1.0,1,single_family_1
533,622451300,5102 TORRESDALE AVE,,1393122,within,0.0,1,0,0,1.0,1,single_family_1
534,583023600,401 MAPLE AVE,,1275818,within,0.0,1,0,0,1.0,1,single_family_1
536,493161100,5727 N CAMAC ST,,1137603,within,0.0,1,0,0,1.0,1,single_family_1
537,502151000,8020 THOURON AVE,,1140687,within,0.0,1,0,0,1.0,1,single_family_1
540,343036400,6529 W STILES ST,,1462474,within,0.0,1,0,0,1.0,1,single_family_1
541,353134100,538 KERPER ST,,1394356,within,0.0,1,0,0,1.0,1,single_family_1
542,172101500,5348 N SYDENHAM ST,,1156264,within,0.0,1,0,0,1.0,1,single_family_1
544,261157100,2951 S 15TH ST,,1435142,within,0.0,1,0,0,,2,multifamily_unknown
546,362107000,2636 EARP ST,,1524071,within,0.0,1,0,0,1.0,1,single_family_1
549,364042800,2323 GREENWICH ST,,1419021,within,0.0,1,0,0,1.0,1,single_family_1
550,101341900,1816 73RD AVE,,1140831,within,0.0,1,0,0,1.0,1,single_family_1
552,493014600,1178 WAGNER AVE,,1159069,within,0.0,1,0,0,1.0,1,single_family_1
553,621028500,1133 BRIDGE ST,,1253908,within,0.0,1,0,0,1.0,1,single_family_1
554,481240800,2027 S BOUVIER ST,,1411679,within,0.0,1,0,0,1.0,1,single_family_1
555,53076500,1307 RODMAN ST,,1449738,within,0.0,1,0,0,1.0,1,single_family_1
556,622151700,1671 BRILL ST,,1342064,within,0.0,1,0,0,1.0,1,single_family_1
557,323220500,1812 N NEWKIRK ST,,1040524,within,0.0,1,0,0,1.0,1,single_family_1
558,622073600,1666 GRANITE ST,,1239338,within,0.0,1,0,0,1.0,1,single_family_1
559,581482200,9514 HILSPACH ST,,1296824,within,0.0,1,0,0,1.0,1,single_family_1
560,661116900,3327 KAYFORD CIR,,1226858,within,0.0,1,0,0,1.0,1,single_family_1
561,381244000,3137 PENNOCK ST,,1216257,within,0.0,1,0,0,1.0,1,single_family_1
562,73147200,3218 D ST,,1042339,within,0.0,1,0,0,1.0,1,single_family_1
563,121047500,32 E WISTER ST,,1131913,within,0.0,1,0,0,,2,multifamily_unknown
564,121018500,315 SHEDAKER ST,,1083673,within,0.0,1,0,0,1.0,1,single_family_1
566,871516820,4941 GERMANTOWN AVE,,1107359,within,0.0,1,1,0,,1,residential_unknown
567,612449600,5732 N HOWARD ST,,1136340,within,0.0,1,0,0,,2,multifamily_unknown
568,342059300,6010 JEFFERSON ST,,1473751,within,0.0,1,0,0,1.0,1,single_family_1
570,651168400,4032 LANSING ST,,1306352,within,0.0,1,0,0,1.0,1,single_family_1
571,363056200,2127 CROSS ST,,1546738,within,0.0,1,0,0,1.0,1,single_family_1
572,171101500,1507 W CHEW AVE,,1104341,within,0.0,1,0,0,1.0,1,single_family_1
573,612134700,160 LINTON ST,,1115631,within,0.0,1,0,0,1.0,1,single_family_1
574,592088500,125 HERMAN ST,,1151033,within,0.0,1,0,0,,2,multifamily_unknown
576,171172000,1829 W NEDRO AVE,,1146792,within,0.0,1,0,0,1.0,1,single_family_1
577,405846020,8137 LINDBERGH BLVD,,1381564,within,0.0,1,0,0,1.0,1,single_family_1
578,311105401,2548 CORAL ST,,1049255,within,0.0,1,0,0,1.0,1,single_family_1
579,461185900,913 FARRAGUT TER,,1518382,within,0.0,1,0,0,1.0,1,single_family_1
580,411131500,4511 HIGBEE ST,,1249096,within,0.0,1,0,0,,2,multifamily_unknown
581,62091700,4222 WESTMINSTER AVE,,1409197,within,0.0,1,0,0,1.0,1,single_family_1
582,393091800,713 TREE ST,,1386855,within,0.0,1,0,0,1.0,1,single_family_1
583,412313800,7238 JACKSON ST,,1244199,within,0.0,1,0,0,1.0,1,single_family_1
585,462148100,632 S 52ND ST,,1535510,within,0.0,1,0,0,,2,multifamily_unknown
586,451195200,3228 TILTON ST,,1048906,within,0.0,1,0,0,1.0,1,single_family_1
587,661092200,3206 SAXON PL,,1289678,within,0.0,1,0,0,1.0,1,single_family_1
588,252346800,3118 AGATE ST,,1053896,within,0.0,1,0,0,1.0,1,single_family_1
589,512021900,5314 KINGSESSING AVE,,1436110,within,0.0,1,0,0,1.0,1,single_family_1
590,514097300,5721 BELMAR ST,,1490372,within,0.0,1,0,0,1.0,1,single_family_1
591,501346900,7535 BRIAR RD,,1102318,within,0.0,1,0,0,1.0,1,single_family_1
592,92321500,7705 CHEROKEE ST,,1143641,within,0.0,1,0,0,1.0,1,single_family_1
593,501059700,7750 TEMPLE RD,,1144454,within,0.0,1,0,0,1.0,1,single_family_1
594,621571200,6241 CARDIFF ST,,1356417,within,0.0,1,0,0,1.0,1,single_family_1
595,622346300,5123 ERDRICK ST,,1320734,within,0.0,1,0,0,1.0,1,single_family_1
596,462112100,5241 WEBSTER ST,,1484714,within,0.0,1,0,0,1.0,1,single_family_1
597,492210500,6145 N WARNOCK ST,,1146059,within,0.0,1,0,0,1.0,1,single_family_1
598,421629300,4637 SHELBOURNE ST,,1203584,within,0.0,1,0,0,1.0,1,single_family_1
599,272099500,4618 PASCHALL AVE,,1404576,within,0.0,1,0,0,1.0,1,single_family_1
600,92086100,7153 BRYAN ST,,1135882,within,0.0,1,0,0,1.0,1,single_family_1
601,133120600,4910 PULASKI AVE,,1133325,within,0.0,1,0,0,1.0,1,single_family_1
602,411109800,4805 HOWELL ST,,1260376,within,0.0,1,0,0,,2,multifamily_unknown
603,212473721,6707 CINNAMON DR,,1149977,within,0.0,1,0,0,1.0,1,single_family_1
604,532373700,6911 OXFORD AVE,,1294609,within,0.0,1,0,0,1.0,1,single_family_1
605,552395300,6628 COTTAGE ST,,1290018,within,0.0,1,0,0,1.0,1,single_family_1
606,572170122,3445 FITLER ST,,1333388,within,0.0,1,0,0,1.0,1,single_family_1
607,292178900,3029 W HARPER ST,,1072295,within,0.0,1,0,0,1.0,1,single_family_1
608,202186000,2139 N 10TH ST,,1002202,within,0.0,1,0,0,1.0,1,single_family_1
609,302044100,2129 FITZWATER ST,,1374911,within,0.0,1,0,0,1.0,1,single_family_1
610,393453100,2318 S PERCY ST,,1435327,within,0.0,1,0,0,1.0,1,single_family_1
611,562008400,2305 RHAWN ST,,1347527,within,0.0,1,0,0,1.0,1,single_family_1
612,302264500,2243 LEAGUE ST,,1392362,within,0.0,1,0,0,1.0,1,single_family_1
613,365301700,1742 FEDERAL ST,,1442052,within,0.0,1,0,0,1.0,1,single_family_1
614,212108300,383 CONARROE ST,,1111982,within,0.0,1,0,0,1.0,1,single_family_1
615,532350700,1226 ENGLEWOOD ST,,1325501,within,0.0,1,0,0,1.0,1,single_family_1
616,261320200,2537 S CHADWICK ST,,1524776,within,0.0,1,0,0,1.0,1,single_family_1
618,404015300,2651 LLOYD ST,,1372876,within,0.0,1,0,0,1.0,1,single_family_1
619,181389000,858 E THOMPSON ST,,1050131,within,0.0,1,0,0,1.0,1,single_family_1
620,331243500,1330 STEINBER ST,,1188009,within,0.0,1,0,0,1.0,1,single_family_1
621,234206200,4412 E WINGOHOCKING ST,,1264370,within,0.0,1,0,0,1.0,1,single_family_1
622,211306500,4323 FLEMING ST,,1127280,within,0.0,1,0,0,1.0,1,single_family_1
623,572300429,9403 OUTLOOK AVE,,1342501,within,0.0,1,0,0,1.0,1,single_family_1
624,332479800,4150 MAYWOOD ST,,1202530,within,0.0,1,0,0,1.0,1,single_family_1
625,124061900,452 WINONA ST,,1084979,within,0.0,1,0,0,1.0,1,single_family_1
626,461135400,4528 REGENT ST,,1467153,within,0.0,1,0,0,1.0,1,single_family_1
628,511107400,5302 HADFIELD ST,,1510574,within,0.0,1,0,0,1.0,1,single_family_1
629,401262300,6076 KINGSESSING AVE,,1406766,within,0.0,1,0,0,1.0,1,single_family_1
630,213180955,617 PARK TER,,1105332,within,0.0,1,0,0,1.0,1,single_family_1
631,412088400,4302 TEESDALE ST,,1271539,within,0.0,1,0,0,1.0,1,single_family_1
632,72144000,4345 N 4TH ST,,1195002,within,0.0,1,0,0,1.0,1,single_family_1
633,344092900,6640 LOTUS RD,,1525619,within,0.0,1,0,0,1.0,1,single_family_1
634,603104600,5432 OSAGE AVE,,1538125,within,0.0,1,0,0,1.0,1,single_family_1
635,41276600,5530 W OXFORD ST,,1390404,within,0.0,1,0,0,1.0,1,single_family_1
636,442011900,5018 OGDEN ST,,1525913,within,0.0,1,0,0,1.0,1,single_family_1
638,292141910,1346 N DOVER ST,,1009523,within,0.0,1,0,0,1.0,1,single_family_1
639,221076400,136 E UPSAL ST,,1096498,within,0.0,1,0,0,1.0,1,single_family_1
